company_name,ticker,exchange,sector,industry,status,ipo_date,issue_price,price_band_low,price_band_high,listing_price,current_price,offer_size,market_cap_at_ipo,current_market_cap,gmp,subscription,ai_score,ai_rating,ai_confidence,source,country
Bharat Rasayan Ltd,BHARATRAS,NSE,Basic Materials,Chemicals,listed,1995-01-01,,,,,,,,,,,46.7,Avoid,Low,expansion_db,IN
Elfin Agro India,,BSE,,,listed,2026-03-12,,47.0,47.0,,70.0,,,91.0,,,46.6,Avoid,Low,ipo_data.json,
Ashwini Contain.,,BSE,,,listed,2025-12-19,,142.0,142.0,,144.0,,,213.0,,,46.6,Avoid,Low,ipo_data.json,
Infonative Solu.,,BSE,,,listed,2025-04-08,,79.0,79.0,,26.25,,,94.0,,,46.6,Avoid,Low,ipo_data.json,
AVP Infracon,,BSE,,,listed,2024-03-20,,75.0,75.0,,72.45,,,187.0,,,46.6,Avoid,Low,ipo_data.json,
Plaza Wires,,BSE,,,listed,2023-10-12,,54.0,54.0,,48.87,,,236.0,,,46.6,Avoid,Low,ipo_data.json,
Senco Gold,,BSE,,,listed,2023-07-14,,150.0,150.0,,350.75,,,2464.0,,,46.6,Avoid,Low,ipo_data.json,
Netflix Inc.,NFLX,NASDAQ,Communication,Entertainment,listed,,,,,,,,,,,,46.6,Avoid,Low,ipo_data.json,
Mankind Pharma Ltd,MANKIND,NSE,Healthcare,Pharmaceuticals,listed,2023-01-01,,,,,,,,,,,46.6,Avoid,Low,expansion_db,IN
Clean Science & Technology,CLEAN,NSE,Basic Materials,Chemicals,listed,2021-01-01,,,,,,,,,,,46.6,Avoid,Low,expansion_db,IN
Amagi Media Labs,,BSE,,,listed,2026-01-21,,406.0,406.0,,421.3,,,8782.0,,,46.5,Avoid,Low,ipo_data.json,
Advance Agrolife,,BSE,,,listed,2025-10-08,,100.0,100.0,,101.28,,,643.0,,,46.5,Avoid,Low,ipo_data.json,
B.R.Goyal Infra.,,BSE,,,listed,2025-01-14,,135.0,135.0,,126.5,,,322.0,,,46.5,Avoid,Low,ipo_data.json,
Rockingdeals Cir,,BSE,,,listed,2023-11-30,,95.0,95.0,,190.35,,,79.0,,,46.5,Avoid,Low,ipo_data.json,
Sharp Chucks and,,BSE,,,listed,2023-10-12,,54.0,54.0,,81.0,,,62.0,,,46.5,Avoid,Low,ipo_data.json,
Saroja Pharma In,,BSE,,,listed,2023-09-13,,84.0,84.0,,33.95,,,34.0,,,46.5,Avoid,Low,ipo_data.json,
Medistep Health.,,BSE,,,listed,2025-08-18,,43.0,43.0,,19.55,,,61.0,,,46.4,Avoid,Low,ipo_data.json,
Indogulf Cropsci,,BSE,,,listed,2025-07-03,,111.0,111.0,,56.53,,,702.0,,,46.4,Avoid,Low,ipo_data.json,
HDB FINANC SER,,BSE,,,listed,2025-07-02,,738.0,738.0,,641.95,,,61253.0,,,46.4,Avoid,Low,ipo_data.json,
Prizor Viztech,,BSE,,,listed,2024-07-22,,86.0,86.0,,779.6,,,93.0,,,46.4,Avoid,Low,ipo_data.json,
Bharti Hexacom,,BSE,,,listed,2024-04-12,,570.0,570.0,,1480.5,,,28500.0,,,46.4,Avoid,Low,ipo_data.json,
IKIO Tech,,BSE,,,listed,2023-06-16,,285.0,285.0,,154.05,,,2203.0,,,46.4,Avoid,Low,ipo_data.json,
Venky's India Ltd,VENKYS,NSE,Consumer Defensive,Food,listed,2000-01-01,,,,,,,,,,,46.4,Avoid,Low,expansion_db,IN
Sastasundar Ventures Ltd,SASTASUNDR,NSE,Healthcare,Healthcare Services,listed,2015-01-01,,,,,,,,,,,46.4,Avoid,Low,expansion_db,IN
SSMD Agrotech,,BSE,,,listed,2025-12-02,,121.0,121.0,,61.5,,,105.0,,,46.3,Avoid,Low,ipo_data.json,
Enfuse Solutions,,BSE,,,listed,2024-03-22,,96.0,96.0,,170.0,,,85.0,,,46.3,Avoid,Low,ipo_data.json,
Infineon Technologies AG,IFNNY,OTC,Technology,Semiconductors,listed,,,,,,,,,,,,46.3,Avoid,Low,ipo_data.json,
Bharti Airtel Ltd,BHARTIARTL,NSE,Communication,Telecom,listed,2002-01-01,,,,,,,,,,,46.3,Avoid,Low,expansion_db,IN
Godrej Agrovet Ltd,GODREJAGRO,NSE,Consumer Defensive,Food,listed,2017-01-01,,,,,,,,,,,46.3,Avoid,Low,expansion_db,IN
Corona Remedies,,BSE,,,listed,2025-12-15,,1062.0,1062.0,,1725.0,,,6495.0,,,46.2,Avoid,Low,ipo_data.json,
Tejas Cargo,,BSE,,,listed,2025-02-24,,168.0,168.0,,390.0,,,401.0,,,46.2,Avoid,Low,ipo_data.json,
Shri Balaji,,BSE,,,listed,2024-01-03,,100.0,100.0,,108.0,,,82.0,,,46.2,Avoid,Low,ipo_data.json,
Chavda Infra Ltd,,BSE,,,listed,2023-09-25,,49.0,49.0,,90.0,,,160.0,,,46.2,Avoid,Low,ipo_data.json,
Suzlon Energy Ltd,SUZLON,NSE,Utilities,Renewable Energy,listed,2005-01-01,,,,,,,,,,,46.2,Avoid,Low,expansion_db,IN
Intellect Design Arena,INTELLECT,NSE,Technology,Software,listed,2014-01-01,,,,,,,,,,,46.2,Avoid,Low,expansion_db,IN
V-Mart Retail Ltd,VMART,NSE,Consumer Cyclical,Retail,listed,2012-01-01,,,,,,,,,,,46.2,Avoid,Low,expansion_db,IN
China Petroleum & Chemical,0386,HKEX,Energy,Oil & Gas,listed,2000-01-01,,,,,,,,,,,46.2,Avoid,Low,expansion_db,CN
Austere Sys.,,BSE,,,listed,2025-09-12,,55.0,55.0,,50.0,,,58.0,,,46.1,Avoid,Low,ipo_data.json,
Star Imaging,,BSE,,,listed,2025-08-18,,142.0,142.0,,81.02,,,247.0,,,46.1,Avoid,Low,ipo_data.json,
MediAssist Healthcare,MEDIASSIST,BSE,,,upcoming,2026-07-17,,120,130,,,₹75 Cr,,,,,46.1,Avoid,Low,ipos.json,India
Yes Bank Ltd,YESBANK,NSE,Financial,Banks,listed,2005-01-01,,,,,,,,,,,46.1,Avoid,Low,expansion_db,IN
King Digital Entertainment,KING,NYSE,Communication,Entertainment,listed,2014-01-01,,,,,,,,,,,46.1,Avoid,Low,expansion_db,GB
Msafe Equipments,,BSE,,,listed,2026-02-04,,123.0,123.0,,154.8,,,251.0,,,46.0,Avoid,Low,ipo_data.json,
Wework India,,BSE,,,listed,2025-10-10,,627.0,627.0,,641.05,,,8685.0,,,46.0,Avoid,Low,ipo_data.json,
Safe Enterprises,,BSE,,,listed,2025-06-27,,138.0,138.0,,267.6,,,643.0,,,46.0,Avoid,Low,ipo_data.json,
PropsharePlatina,,BSE,,,listed,2024-12-10,,,,,1063500.0,,,,,,46.0,Avoid,Low,ipo_data.json,
ROX Hi-Tech,,BSE,,,listed,2023-11-16,,83.0,83.0,,33.25,,,190.0,,,46.0,Avoid,Low,ipo_data.json,
Nykaa Fashion,NYKAAFASHION,NSE,,,upcoming,2026-09-21,,180,210,,,"₹1,800 Cr",,,,,46.0,Avoid,Low,ipos.json,India
ITC Ltd,ITC,NSE,Consumer Defensive,Tobacco,listed,1910-01-01,,,,,,,,,,,46.0,Avoid,Low,expansion_db,IN
Oracle Financial Services,OFSS,NSE,Technology,Software,listed,2003-01-01,,,,,,,,,,,46.0,Avoid,Low,expansion_db,IN
Enbridge Inc.,ENB,TSX,Energy,Oil & Gas Midstream,listed,1998-01-01,,,,,,,,,,,46.0,Avoid,Low,expansion_db,CA
Spunweb Nonwoven,,BSE,,,listed,2025-07-21,,96.0,96.0,,111.0,,,231.0,,,45.9,Avoid,Low,ipo_data.json,
Standard Engineering Technology,,BSE,,,listed,2025-01-13,,140.0,140.0,,154.72,,,2793.0,,,45.9,Avoid,Low,ipo_data.json,
Holmarc Opto,,BSE,,,listed,2023-09-25,,40.0,40.0,,109.55,,,40.0,,,45.9,Avoid,Low,ipo_data.json,
KPI Green Energy Ltd,KPIGREEN,NSE,Utilities,Renewable Energy,listed,2022-01-01,,,,,,,,,,,45.9,Avoid,Low,expansion_db,IN
Sawaliya Food,,BSE,,,listed,2025-08-14,,120.0,120.0,,300.2,,,119.0,,,45.8,Avoid,Low,ipo_data.json,
McDonald's Corporation,MCD,NYSE,Consumer Cyclical,Restaurants,listed,,,,,,,,,,,,45.8,Avoid,Low,ipo_data.json,
Uber Technologies Inc.,UBER,NYSE,Technology,Software,listed,,,,,,,,,,,,45.8,Avoid,Low,ipo_data.json,
Jindal Steel & Power Ltd,JSPL,NSE,Basic Materials,Steel,listed,2003-01-01,,,,,,,,,,,45.8,Avoid,Low,expansion_db,IN
Mazagon Dock Shipbuilders,MAZDOCK,NSE,Industrials,Shipbuilding,listed,2020-01-01,,,,,,,,,,,45.8,Avoid,Low,expansion_db,IN
Mishra Dhatu Nigam Ltd,MIDHANI,NSE,Basic Materials,Metals & Mining,listed,2018-01-01,,,,,,,,,,,45.8,Avoid,Low,expansion_db,IN
Central Mine Pla,,BSE,,,listed,2026-03-30,,172.0,172.0,,237.28,,,12281.0,,,45.7,Avoid,Low,ipo_data.json,
K K Silk Mills,,BSE,,,listed,2025-12-03,,38.0,38.0,,10.18,,,85.0,,,45.7,Avoid,Low,ipo_data.json,
JSW Cement,,BSE,,,listed,2025-08-14,,147.0,147.0,,127.37,,,20041.0,,,45.7,Avoid,Low,ipo_data.json,
Aditya Ultra,,BSE,,,listed,2024-09-16,,62.0,62.0,,22.05,,,154.0,,,45.7,Avoid,Low,ipo_data.json,
KP Green Engg.,,BSE,,,listed,2024-03-22,,144.0,144.0,,373.65,,,720.0,,,45.7,Avoid,Low,ipo_data.json,
Wise Travel,,BSE,,,listed,2024-02-19,,147.0,147.0,,97.0,,,350.0,,,45.7,Avoid,Low,ipo_data.json,
Carborundum Universal Ltd,CARBORUNIV,NSE,Industrials,Industrial Equipment,listed,1995-01-01,,,,,,,,,,,45.7,Avoid,Low,expansion_db,IN
HashiCorp Inc.,HCP,NASDAQ,Technology,Software,listed,2021-01-01,,,,,,,,,,,45.7,Avoid,Low,expansion_db,US
CNOOC Ltd,0883,HKEX,Energy,Oil & Gas,listed,2001-01-01,,,,,,,,,,,45.7,Avoid,Low,expansion_db,CN
Sharpline Broadcast Ltd,SHARPLINE,NSE,Communication,Media,listed,2024-01-01,,,,,,,,,,,45.7,Avoid,Low,expansion_db,IN
Ultra Wiring Connect Sys,ULTRACONN,NSE,Industrials,Electrical Equipment,listed,2024-01-01,,,,,,,,,,,45.7,Avoid,Low,expansion_db,IN
Sar Televenture,,BSE,,,listed,2024-07-29,,93.0,93.0,,130.3,,,465.0,,,45.6,Avoid,Low,ipo_data.json,
Krystal Integrat,,BSE,,,listed,2024-03-21,,715.0,715.0,,583.3,,,999.0,,,45.6,Avoid,Low,ipo_data.json,
Kundan Edifice,,BSE,,,listed,2023-09-26,,91.0,91.0,,80.0,,,93.0,,,45.6,Avoid,Low,ipo_data.json,
Duroflex,DUROFLEX,NSE,,,upcoming,–,,,,,,,,,,,45.6,Avoid,Low,ipos.json,India
Nippon Life India AMC,NAM-INDIA,NSE,Financial,Asset Management,listed,2017-01-01,,,,,,,,,,,45.6,Avoid,Low,expansion_db,IN
Mittal Sections,,BSE,,,listed,2025-10-14,,143.0,143.0,,34.25,,,165.0,,,45.5,Avoid,Low,ipo_data.json,
Indiqube Spaces,,BSE,,,listed,2025-07-30,,235.0,235.0,,159.04,,,4977.0,,,45.5,Avoid,Low,ipo_data.json,
Enser,,BSE,,,listed,2024-03-22,,7.0,7.0,,15.0,,,61.0,,,45.5,Avoid,Low,ipo_data.json,
Rudra Gas,,BSE,,,listed,2024-02-15,,63.0,63.0,,75.08,,,53.0,,,45.5,Avoid,Low,ipo_data.json,
Zeal Global Serv,,BSE,,,listed,2023-08-09,,103.0,103.0,,69.0,,,137.0,,,45.5,Avoid,Low,ipo_data.json,
Spectrum Talent,,BSE,,,listed,2023-06-22,,173.0,173.0,,70.0,,,400.0,,,45.5,Avoid,Low,ipo_data.json,
Bombay Burmah Trading Corp,BBTC,NSE,Consumer Defensive,Food,listed,1995-01-01,,,,,,,,,,,45.5,Avoid,Low,expansion_db,IN
Narmadesh Brass,,BSE,,,listed,2026-01-21,,515.0,515.0,,354.7,,,160.0,,,45.4,Avoid,Low,ipo_data.json,
Indo SMC,,BSE,,,listed,2026-01-21,,149.0,149.0,,280.0,,,341.0,,,45.4,Avoid,Low,ipo_data.json,
Avana Electrosystems,,BSE,,,listed,2026-01-20,,59.0,59.0,,139.35,,,134.0,,,45.4,Avoid,Low,ipo_data.json,
Prodocs Solution,,BSE,,,listed,2025-12-15,,138.0,138.0,,174.9,,,97.0,,,45.4,Avoid,Low,ipo_data.json,
Avax Apparels,,BSE,,,listed,2025-01-14,,9.0,9.0,,52.0,,,7.27,,,45.4,Avoid,Low,ipo_data.json,
Zaggle Prepaid,,BSE,,,listed,2023-09-22,,150.0,150.0,,200.81,,,2011.0,,,45.4,Avoid,Low,ipo_data.json,
Salesforce Inc.,CRM,NYSE,Technology,Software,listed,,,,,,,,,,,,45.4,Avoid,Low,ipo_data.json,
Nova Agri Tech Ltd,NOVAAGRI,NSE,Consumer Defensive,Food,listed,2024-01-01,,,,,,,,,,,45.4,Avoid,Low,expansion_db,IN
Scan Steels Ltd,SCANSTL,NSE,Basic Materials,Steel,listed,2024-01-01,,,,,,,,,,,45.4,Avoid,Low,expansion_db,IN
Gurunanak Agri.,,BSE,,,listed,2025-10-01,,75.0,75.0,,36.0,,,90.0,,,45.3,Avoid,Low,ipo_data.json,
United Cotfab,,BSE,,,listed,2024-06-24,,70.0,70.0,,17.64,,,120.0,,,45.3,Avoid,Low,ipo_data.json,
Sameera Agro,,BSE,,,listed,2024-01-01,,36.0,36.0,,5.15,,,214.0,,,45.3,Avoid,Low,ipo_data.json,
Vedanta Ltd,VEDL,NSE,Basic Materials,Metals & Mining,listed,1998-01-01,,,,,,,,,,,45.3,Avoid,Low,expansion_db,IN
Coforge Ltd,COFORGE,NSE,Technology,Software,listed,2004-01-01,,,,,,,,,,,45.3,Avoid,Low,expansion_db,IN
Dixon Technologies (India),DIXON,NSE,Technology,Consumer Electronics,listed,2017-01-01,,,,,,,,,,,45.3,Avoid,Low,expansion_db,IN
J.K. Cement Ltd,JKCEMENT,NSE,Basic Materials,Cement,listed,1995-01-01,,,,,,,,,,,45.3,Avoid,Low,expansion_db,IN
Gujarat Toolroom Ltd,GUJTOOLR,NSE,Industrials,Industrial Equipment,listed,2024-01-01,,,,,,,,,,,45.3,Avoid,Low,expansion_db,IN
Gujarat Ambuja Exports Ltd,GAEL,NSE,Consumer Defensive,Food,listed,2003-01-01,,,,,,,,,,,45.3,Avoid,Low,expansion_db,IN
Borana Weaves,,BSE,,,listed,2025-05-27,,216.0,216.0,,321.25,,,576.0,,,45.2,Avoid,Low,ipo_data.json,
Excellent Wires,,BSE,,,listed,2024-09-19,,90.0,90.0,,173.95,,,40.0,,,45.2,Avoid,Low,ipo_data.json,
Kore Digital,,BSE,,,listed,2023-06-14,,60.0,60.0,,114.8,,,72.0,,,45.2,Avoid,Low,ipo_data.json,
Vahh Chemicals,VAHH,BSE,,,upcoming,11th jun,,60,60,,,₹50 Cr (M.Cap),,50.0,,,45.2,Avoid,Low,ipo_data.json,India
Motilal Oswal Financial,MOTILALOFS,NSE,Financial,Financial Services,listed,2006-01-01,,,,,,,,,,,45.2,Avoid,Low,expansion_db,IN
Glenmark Life Sciences Ltd,GLS,NSE,Healthcare,Pharmaceuticals,listed,2021-01-01,,,,,,,,,,,45.2,Avoid,Low,expansion_db,IN
Sudeep Pharma,,BSE,,,listed,2025-11-28,,593.0,593.0,,754.5,,,6698.0,,,45.1,Avoid,Low,ipo_data.json,
Aptus Pharma,,BSE,,,listed,2025-09-30,,28.0,28.0,,229.65,,,48.0,,,45.1,Avoid,Low,ipo_data.json,
Shanti Gold,,BSE,,,listed,2025-08-01,,199.0,199.0,,221.13,,,1435.0,,,45.1,Avoid,Low,ipo_data.json,
Falcon,,BSE,,,listed,2024-06-26,,18.0,18.0,,13.35,,,49.0,,,45.1,Avoid,Low,ipo_data.json,
Omfurn India,,BSE,,,listed,2024-03-28,,75.0,75.0,,54.0,,,88.0,,,45.1,Avoid,Low,ipo_data.json,
AIA Group Ltd,1299,HKEX,Financial,Insurance,listed,2010-01-01,,,,,,,,,,,45.1,Avoid,Low,expansion_db,HK
BASF India Ltd,BASF,NSE,Basic Materials,Chemicals,listed,1995-01-01,,,,,,,,,,,45.1,Avoid,Low,expansion_db,IN
Q-Line Biotech,QLINE,BSE,,,listed,2026-05-29,,343.0,343.0,,494.85,,,800.0,,,45.0,Avoid,Low,ipo_data.json,India
KSH Internationa,,BSE,,,listed,2025-12-23,,384.0,384.0,,819.45,,,2602.0,,,45.0,Avoid,Low,ipo_data.json,
Logiciel Soluti.,,BSE,,,listed,2025-12-05,,193.0,193.0,,43.45,,,144.0,,,45.0,Avoid,Low,ipo_data.json,
Vigor Plast,,BSE,,,listed,2025-09-12,,81.0,81.0,,77.75,,,84.0,,,45.0,Avoid,Low,ipo_data.json,
Accretion Pha.,,BSE,,,listed,2025-05-21,,101.0,101.0,,144.9,,,112.0,,,45.0,Avoid,Low,ipo_data.json,
Tankup Engi.,,BSE,,,listed,2025-04-30,,140.0,140.0,,954.1,,,74.0,,,45.0,Avoid,Low,ipo_data.json,
Emerald Tyre,,BSE,,,listed,2024-12-12,,95.0,95.0,,79.0,,,185.0,,,45.0,Avoid,Low,ipo_data.json,
Bilibili Inc.,9626,HKEX,Communication,Entertainment,listed,2021-01-01,,,,,,,,,,,45.0,Avoid,Low,expansion_db,CN
Tirupati Graphite PLC,TIRUPATIGR,NSE,Basic Materials,Mining,listed,2024-01-01,,,,,,,,,,,45.0,Avoid,Low,expansion_db,IN
Mother Nutri,,BSE,,,listed,2025-12-03,,117.0,117.0,,171.0,,,147.0,,,44.9,Avoid,Low,ipo_data.json,
Shanmuga Hos.,,BSE,,,listed,2025-02-21,,54.0,54.0,,38.41,,,74.0,,,44.9,Avoid,Low,ipo_data.json,
Durlax Top,,BSE,,,listed,2024-06-26,,39.0,39.0,,55.05,,,113.0,,,44.9,Avoid,Low,ipo_data.json,
Chatha Foods,,BSE,,,listed,2024-03-27,,52.0,52.0,,74.4,,,126.0,,,44.9,Avoid,Low,ipo_data.json,
Vishnusurya Pro.,,BSE,,,listed,2023-10-10,,65.0,65.0,,156.8,,,167.0,,,44.9,Avoid,Low,ipo_data.json,
Consecutive Commodities,,BSE,,,rights,2026-06-08,,,,,1.07,3:1,,,,,44.9,Avoid,Low,ipo_data.json,
Merck & Co. Inc.,MRK,NYSE,Healthcare,Drug Manufacturers,listed,,,,,,,,,,,,44.9,Avoid,Low,ipo_data.json,
Info Edge (India) Ltd,NAUKRI,NSE,Technology,Internet Services,listed,2006-01-01,,,,,,,,,,,44.9,Avoid,Low,expansion_db,IN
Central Bank of India,CENTRALBK,NSE,Financial,Banks,listed,1995-01-01,,,,,,,,,,,44.9,Avoid,Low,expansion_db,IN
Suncor Energy Inc.,SU,TSX,Energy,Oil & Gas,listed,1992-01-01,,,,,,,,,,,44.9,Avoid,Low,expansion_db,CA
Weibo Corp,WB,NASDAQ,Communication,Internet Services,listed,2014-01-01,,,,,,,,,,,44.9,Avoid,Low,expansion_db,CN
Asston Pharmaceu,,BSE,,,listed,2025-07-16,,123.0,123.0,,68.66,,,105.0,,,44.8,Avoid,Low,ipo_data.json,
Refractory Shap.,,BSE,,,listed,2024-05-14,,31.0,31.0,,32.5,,,68.0,,,44.8,Avoid,Low,ipo_data.json,
Committed Cargo,,BSE,,,listed,2023-10-18,,72.0,72.0,,265.9,,,83.0,,,44.8,Avoid,Low,ipo_data.json,
Jiwanram Sheo,,BSE,,,listed,2023-09-18,,23.0,23.0,,5.2,,,57.0,,,44.8,Avoid,Low,ipo_data.json,
Hero Motors,HEROMOTO,NSE,,,upcoming,–,,,,,,,,,,,44.8,Avoid,Low,ipos.json,India
Apollo Tyres Ltd,APOLLOTYRE,NSE,Consumer Cyclical,Auto Parts,listed,2003-01-01,,,,,,,,,,,44.8,Avoid,Low,expansion_db,IN
GRE Renew,,BSE,,,listed,2026-01-21,,105.0,105.0,,152.0,,,150.0,,,44.7,Avoid,Low,ipo_data.json,
Systematic Inds.,,BSE,,,listed,2025-10-01,,195.0,195.0,,192.5,,,435.0,,,44.7,Avoid,Low,ipo_data.json,
Toss The Coin,,BSE,,,listed,2024-12-17,,182.0,182.0,,225.0,,,34.0,,,44.7,Avoid,Low,ipo_data.json,
OneClick Logisti,,BSE,,,listed,2023-10-11,,53.0,53.0,,442.7,,,36.0,,,44.7,Avoid,Low,ipo_data.json,
Cult.fit,CULTFIT,NSE,,,upcoming,–,,,,,,,,,,,44.7,Avoid,Low,ipos.json,India
China Construction Bank,0939,HKEX,Financial,Banks,listed,2005-01-01,,,,,,,,,,,44.7,Avoid,Low,expansion_db,CN
Chetana Educa.,,BSE,,,listed,2024-07-31,,85.0,85.0,,44.65,,,173.0,,,44.6,Avoid,Low,ipo_data.json,
Polysil Irrigati,,BSE,,,listed,2024-02-16,,27.0,27.0,,150.0,,,61.0,,,44.6,Avoid,Low,ipo_data.json,
Bayer AG,BAYRY,OTC,Healthcare,Drug Manufacturers,listed,,,,,,,,,,,,44.6,Avoid,Low,ipo_data.json,
Taurian MPS,,BSE,,,listed,2025-09-16,,171.0,171.0,,261.1,,,152.0,,,44.5,Avoid,Low,ipo_data.json,
Mayasheel Vent.,,BSE,,,listed,2025-06-27,,47.0,47.0,,51.95,,,104.0,,,44.5,Avoid,Low,ipo_data.json,
Quality Power El,,BSE,,,listed,2025-02-24,,425.0,425.0,,1072.0,,,3291.0,,,44.5,Avoid,Low,ipo_data.json,
Max Healthcare Institute Ltd,MAXHEALTH,NSE,Healthcare,Healthcare Services,listed,2020-01-01,,,,,,,,,,,44.5,Avoid,Low,expansion_db,IN
Sedemac Mechatro,,BSE,,,listed,2026-03-11,,1352.0,1352.0,,2373.4,,,5971.0,,,44.4,Avoid,Low,ipo_data.json,
Sai Life,,BSE,,,listed,2024-12-18,,538.0,538.0,,1186.4,,,11419.0,,,44.4,Avoid,Low,ipo_data.json,
Inox Wind Ltd,INOXWIND,NSE,Utilities,Renewable Energy,listed,2015-01-01,,,,,,,,,,,44.4,Avoid,Low,expansion_db,IN
BYD Co Ltd,1211,HKEX,Consumer Cyclical,Auto Manufacturers,listed,2002-01-01,,,,,,,,,,,44.4,Avoid,Low,expansion_db,CN
Vegorama Punjabi,,BSE,,,listed,2026-05-27,,77.0,77.0,,142.65,,,128.0,,,44.3,Avoid,Low,ipo_data.json,
Infinity Infoway,,BSE,,,listed,2025-10-08,,155.0,155.0,,361.2,,,85.0,,,44.3,Avoid,Low,ipo_data.json,
Freshara Agro,,BSE,,,listed,2024-10-24,,116.0,116.0,,216.05,,,273.0,,,44.3,Avoid,Low,ipo_data.json,
Kross Ltd,,BSE,,,listed,2024-09-16,,240.0,240.0,,178.11,,,1548.0,,,44.3,Avoid,Low,ipo_data.json,
Brace Port,,BSE,,,listed,2024-08-26,,80.0,80.0,,53.95,,,90.0,,,44.3,Avoid,Low,ipo_data.json,
Winsol Engineers,,BSE,,,listed,2024-05-14,,75.0,75.0,,125.0,,,87.0,,,44.3,Avoid,Low,ipo_data.json,
Sunrest Lifescie,,BSE,,,listed,2023-11-20,,42.0,42.0,,34.0,,,36.0,,,44.3,Avoid,Low,ipo_data.json,
ASM International NV,ASMIY,OTC,Technology,Semiconductors,listed,,,,,,,,,,,,44.3,Avoid,Low,ipo_data.json,
Yaashvi Jewellers,YAASHVI,BSE,,,listed,2026-06-02,,83.0,83.0,,83.03,,,146.0,,,44.2,Avoid,Low,ipo_data.json,India
Kanishk Alumin.,,BSE,,,listed,2026-02-04,,73.0,73.0,,31.5,,,98.0,,,44.2,Avoid,Low,ipo_data.json,
Pranik Logistics,,BSE,,,listed,2024-10-17,,77.0,77.0,,51.0,,,85.0,,,44.2,Avoid,Low,ipo_data.json,
Interiors &amp; More,,BSE,,,listed,2024-02-23,,114.0,114.0,,164.85,,,159.0,,,44.2,Avoid,Low,ipo_data.json,
AIAI Holdings,AIAI,NASDAQ,,,open,2026-05-14,,,,,,,,,,,44.2,Avoid,Low,ipos.json,USA
UCO Bank,UCOBANK,NSE,Financial,Banks,listed,1995-01-01,,,,,,,,,,,44.2,Avoid,Low,expansion_db,IN
HG Infra Engineering Ltd,HGINFRA,NSE,Industrials,Infrastructure,listed,2018-01-01,,,,,,,,,,,44.2,Avoid,Low,expansion_db,IN
Innova Captab,,BSE,,,listed,2023-12-29,,448.0,448.0,,867.5,,,2564.0,,,44.1,Avoid,Low,ipo_data.json,
FabIndia,FABINDIA,NSE,,,upcoming,–,,,,,,,,,,,44.1,Avoid,Low,ipos.json,India
Nilachal Carbo,,BSE,,,listed,2025-09-16,,85.0,85.0,,97.0,,,212.0,,,44.0,Avoid,Low,ipo_data.json,
Alphalogic Indu,,BSE,,,listed,2023-07-14,,48.0,48.0,,163.0,,,49.0,,,44.0,Avoid,Low,ipo_data.json,
Godrej Properties Ltd,GODREJPROP,NSE,Real Estate,Real Estate Development,listed,2009-01-01,,,,,,,,,,,44.0,Avoid,Low,expansion_db,IN
Canarys Automa.,,BSE,,,listed,2023-10-11,,30.0,30.0,,20.0,,,174.0,,,43.9,Avoid,Low,ipo_data.json,
Borosil Renewables Ltd,BOROSIL,NSE,Utilities,Renewable Energy,listed,2021-01-01,,,,,,,,,,,43.9,Avoid,Low,expansion_db,IN
CEAT Ltd,CEATLTD,NSE,Consumer Cyclical,Auto Parts,listed,2007-01-01,,,,,,,,,,,43.9,Avoid,Low,expansion_db,IN
Autofurnish,AFLTD,BSE,,,listed,2026-05-29,,41.0,41.0,,45.4,,,55.0,,,43.8,Avoid,Low,ipo_data.json,India
Saraswati Saree,,BSE,,,listed,2024-08-20,,160.0,160.0,,57.41,,,634.0,,,43.8,Avoid,Low,ipo_data.json,
Yatharth Hospit.,,BSE,,,listed,2023-08-07,,267.0,267.0,,808.9,,,2576.0,,,43.8,Avoid,Low,ipo_data.json,
Airbus SE,EADSY,OTC,Industrials,Aerospace,listed,,,,,,,,,,,,43.8,Avoid,Low,ipo_data.json,
Fedbank Financi.,,BSE,,,listed,2023-11-30,,139.0,139.0,,160.58,,,5207.0,,,43.7,Avoid,Low,ipo_data.json,
Kahan Packaging,,BSE,,,listed,2023-09-15,,80.0,80.0,,40.25,,,22.0,,,43.7,Avoid,Low,ipo_data.json,
Neptune Logitek,,BSE,,,listed,2025-12-22,,126.0,126.0,,40.5,,,173.0,,,43.6,Avoid,Low,ipo_data.json,
Akme Fintrade,,BSE,,,listed,2024-06-26,,12.0,12.0,,10.59,,,512.0,,,43.6,Avoid,Low,ipo_data.json,
Indegene,,BSE,,,listed,2024-05-13,,449.0,449.0,,523.0,,,10815.0,,,43.6,Avoid,Low,ipo_data.json,
Hero Fincorp,HEROFINCORP,NSE,,,upcoming,–,,,,,,,,,,,43.6,Avoid,Low,ipos.json,India
CyberShield Technologies,CYBERSHIELD,NSE,,,upcoming,2026-07-22,,95,105,,,₹60 Cr,,,,,43.6,Avoid,Low,ipos.json,India
Varroc Engineering Ltd,VARROC,NSE,Consumer Cyclical,Auto Parts,listed,2018-01-01,,,,,,,,,,,43.6,Avoid,Low,expansion_db,IN
Bayer CropScience Ltd,BAYERCROP,NSE,Basic Materials,Fertilizers,listed,1995-01-01,,,,,,,,,,,43.6,Avoid,Low,expansion_db,IN
Apsis Aerocom,,BSE,,,listed,2026-03-18,,110.0,110.0,,283.25,,,133.0,,,43.5,Avoid,Low,ipo_data.json,
Three M Paper,,BSE,,,listed,2024-07-22,,69.0,69.0,,26.55,,,133.0,,,43.5,Avoid,Low,ipo_data.json,
